Site: Coral_d18O 	: Aus_03	: slope    : -0.219467998826	: intercept: -4.90769350504	: correl.  : -0.547046311685	: p_value  : 4.35730744547e-10	: var(proxy)/var(resid): 1.42706214141	: SNR  : 0.653499916917
Site: Coral_d18O	: Aus_16	: slope    : -0.097459997326	: intercept: -4.34532721108	: correl.  : -0.229690105611	: p_value  : 0.00513265103676	: var(proxy)/var(resid): 1.05569592486	: SNR  : 0.235999840796
Site: Coral_d18O 	: Aus_12	: slope    : -0.159698124463	: intercept: -4.65975359218	: correl.  : -0.353916950028	: p_value  : 7.71287955567e-06	: var(proxy)/var(resid): 1.14319318615	: SNR  : 0.378408755382
Site: Coral_d18O 	: Aus_14	: slope    : -0.216620971993	: intercept: -4.23680851892	: correl.  : -0.478577214499	: p_value  : 1.7012794002e-09	: var(proxy)/var(resid): 1.29707767791	: SNR  : 0.545048326212
Site: Coral_d18O 	: Aus_21	: slope    : -0.122508591126	: intercept: -3.89361193726	: correl.  : -0.384781842821	: p_value  : 1.91890954751e-06	: var(proxy)/var(resid): 1.17378753993	: SNR  : 0.416878327492
Site: Coral_d18O 	: Aus_22	: slope    : -0.190196892126	: intercept: 0.0407382393755	: correl.  : -0.365321809737	: p_value  : 3.69595003729e-06	: var(proxy)/var(resid): 1.1540148504	: SNR  : 0.392447258117
Site: Coral_d18O 	: Aus_23	: slope    : -0.192354300964	: intercept: -5.19302877374	: correl.  : -0.253908781323	: p_value  : 0.00397074510924	: var(proxy)/var(resid): 1.06891243086	: SNR  : 0.262511772795
Site: Coral_d18O 	: Aus_24	: slope    : -0.107267243501	: intercept: -4.27160909406	: correl.  : -0.263903192453	: p_value  : 0.00282741291831	: var(proxy)/var(resid): 1.07485840042	: SNR  : 0.27360263234
Site: Coral_d18O 	: Aus_27	: slope    : -0.257213599906	: intercept: -4.90102840107	: correl.  : -0.417874712805	: p_value  : 6.15228532077e-06	: var(proxy)/var(resid): 1.21156209545	: SNR  : 0.459958797562
Site: Coral_d18O 	: Aus_28	: slope    : -0.128133068099	: intercept: -4.43549053674	: correl.  : -0.294133201131	: p_value  : 0.0014194933148	: var(proxy)/var(resid): 1.09470793445	: SNR  : 0.307746542548
Site: Tree ring_Width 	: Asi_069	: slope    : -0.106839036985	: intercept: 0.959421079886	: correl.  : -0.183173993917	: p_value  : 0.0216594938585	: var(proxy)/var(resid): 1.03471758105	: SNR  : 0.18632654413
Site: Tree ring_Width 	: Asi_070	: slope    : 0.0353055886098	: intercept: 0.933501930108	: correl.  : 0.0787944827866	: p_value  : 0.325067353822	: var(proxy)/var(resid): 1.00624735768	: SNR  : 0.0790402282278
Site: Tree ring_Width 	: Asi_071	: slope    : 0.1216655706	: intercept: 1.05912686307	: correl.  : 0.17020551382	: p_value  : 0.0325095665248	: var(proxy)/var(resid): 1.02983421157	: SNR  : 0.172725827732
Site: Tree ring_Width 	: Asi_072	: slope    : 0.0531347188152	: intercept: 0.931033288108	: correl.  : 0.0863892332415	: p_value  : 0.280457308639	: var(proxy)/var(resid): 1.00751921628	: SNR  : 0.0867134146498
Site: Tree ring_Width 	: Asi_073	: slope    : 0.0388509651811	: intercept: 0.944263176613	: correl.  : 0.0677520028821	: p_value  : 0.397642169557	: var(proxy)/var(resid): 1.00461150223	: SNR  : 0.067908042451
Site: Tree ring_Width 	: Asi_074	: slope    : 0.0213590943709	: intercept: 0.991438577726	: correl.  : 0.0496867154983	: p_value  : 0.554246035085	: var(proxy)/var(resid): 1.0024748796	: SNR  : 0.0497481618231
Site: Tree ring_Width 	: Asi_075	: slope    : 0.0426083498261	: intercept: 0.975135479493	: correl.  : 0.118684368584	: p_value  : 0.141331240128	: var(proxy)/var(resid): 1.01428722896	: SNR  : 0.119529197096
Site: Tree ring_Width 	: Asi_076	: slope    : 0.126745584723	: intercept: 0.97630185509	: correl.  : 0.317022775279	: p_value  : 4.93967999745e-05	: var(proxy)/var(resid): 1.1117329899	: SNR  : 0.334264849927
Site: Tree ring_Width 	: Asi_077	: slope    : 0.0691962756787	: intercept: 1.0285395295	: correl.  : 0.126882087821	: p_value  : 0.113300611968	: var(proxy)/var(resid): 1.0163624849	: SNR  : 0.127915929051
Site: Tree ring_Width 	: Asi_078	: slope    : -0.0185659425332	: intercept: 1.11440185069	: correl.  : -0.044764110931	: p_value  : 0.58396121997	: var(proxy)/var(resid): 1.00200784901	: SNR  : 0.0448090281834
Site: Tree ring_Width 	: Asi_079	: slope    : 0.00706415285389	: intercept: 0.969891565421	: correl.  : 0.0163963322124	: p_value  : 0.83901251547	: var(proxy)/var(resid): 1.000268912	: SNR  : 0.0163985366495
Site: Tree ring_Width 	: Asi_080	: slope    : -0.010275788449	: intercept: 0.974207727437	: correl.  : -0.022605891109	: p_value  : 0.779391190144	: var(proxy)/var(resid): 1.00051128759	: SNR  : 0.0226116694263
Site: Tree ring_Width 	: Asi_081	: slope    : 0.0908045940648	: intercept: 0.969922933445	: correl.  : 0.162633843632	: p_value  : 0.0425107942306	: var(proxy)/var(resid): 1.02716836399	: SNR  : 0.164828286391
Site: Tree ring_Width 	: Asi_082	: slope    : -0.0189332134828	: intercept: 0.974227362795	: correl.  : -0.0329977465634	: p_value  : 0.682584819716	: var(proxy)/var(resid): 1.00109003817	: SNR  : 0.0330157260668
Site: Tree ring_Width 	: Asi_083	: slope    : 0.0113615199398	: intercept: 0.979500997045	: correl.  : 0.0271505262195	: p_value  : 0.736535543311	: var(proxy)/var(resid): 1.00073769487	: SNR  : 0.0271605387752
Site: Tree ring_Width 	: Asi_084	: slope    : -0.00662369871738	: intercept: 1.08931584277	: correl.  : -0.0140201108507	: p_value  : 0.863883250169	: var(proxy)/var(resid): 1.00019660215	: SNR  : 0.014021488975
Site: Tree ring_Width 	: Asi_085	: slope    : 0.0808981865992	: intercept: 1.02157132325	: correl.  : 0.124785836775	: p_value  : 0.126854228353	: var(proxy)/var(resid): 1.0158178122	: SNR  : 0.125768884079
Site: Tree ring_Width 	: Asi_086	: slope    : 0.104084057244	: intercept: 1.06219049142	: correl.  : 0.173852220955	: p_value  : 0.0316191802729	: var(proxy)/var(resid): 1.03116659235	: SNR  : 0.176540625222
Site: Tree ring_Width 	: Asi_087	: slope    : 0.0279559582089	: intercept: 1.15401328367	: correl.  : 0.0413603029271	: p_value  : 0.61171953065	: var(proxy)/var(resid): 1.00171360608	: SNR  : 0.0413957253918
Site: Tree ring_Width 	: Asi_088	: slope    : 0.0542687335236	: intercept: 1.12095659776	: correl.  : 0.0626239496492	: p_value  : 0.440369830005	: var(proxy)/var(resid): 1.00393719982	: SNR  : 0.0627471100432
Site: Tree ring_Width 	: Asi_089	: slope    : 0.0508291349363	: intercept: 1.17138861447	: correl.  : 0.0663443574871	: p_value  : 0.415185233562	: var(proxy)/var(resid): 1.00442103327	: SNR  : 0.0664908510584
Site: Tree ring_Width 	: Asi_090	: slope    : 0.00560358100912	: intercept: 0.995817236585	: correl.  : 0.0148895547757	: p_value  : 0.85363296714	: var(proxy)/var(resid): 1.000221748	: SNR  : 0.0148912055487
Site: Tree ring_Width 	: Asi_091	: slope    : -0.04091172535	: intercept: 0.977456307717	: correl.  : -0.101101953756	: p_value  : 0.209178456746	: var(proxy)/var(resid): 1.01032716526	: SNR  : 0.101622661144
Site: Tree ring_Width 	: Asi_092	: slope    : -0.0368373140684	: intercept: 0.986374515637	: correl.  : -0.0888580723081	: p_value  : 0.269986038648	: var(proxy)/var(resid): 1.00795859616	: SNR  : 0.0892109643247
Site: Tree ring_Width 	: Asi_093	: slope    : -0.0252331032778	: intercept: 0.994073402441	: correl.  : -0.0474604489177	: p_value  : 0.56018452155	: var(proxy)/var(resid): 1.0022575794	: SNR  : 0.0475139915814
Site: Tree ring_Width 	: Asi_094	: slope    : -0.0374301579301	: intercept: 1.03317791023	: correl.  : -0.0962633106952	: p_value  : 0.234981684868	: var(proxy)/var(resid): 1.0093532985	: SNR  : 0.0967124526394
Site: Tree ring_Width 	: Asi_095	: slope    : -0.0360765074758	: intercept: 1.03972599058	: correl.  : -0.0565771118803	: p_value  : 0.48583926024	: var(proxy)/var(resid): 1.0032112487	: SNR  : 0.0566678806569
Site: Tree ring_Width 	: Asi_096	: slope    : 0.0270808858595	: intercept: 1.03357190925	: correl.  : 0.0361850125616	: p_value  : 0.658068763025	: var(proxy)/var(resid): 1.00131107179	: SNR  : 0.0362087253665
Site: Tree ring_Width 	: Asi_097	: slope    : 0.0710958682138	: intercept: 1.05579472188	: correl.  : 0.106204750938	: p_value  : 0.192828354173	: var(proxy)/var(resid): 1.0114081265	: SNR  : 0.106808831583
Site: Tree ring_Width 	: Asi_098	: slope    : 0.0403987247115	: intercept: 1.05974340658	: correl.  : 0.0525399410737	: p_value  : 0.520319545346	: var(proxy)/var(resid): 1.00276808656	: SNR  : 0.0526126083735
Site: Tree ring_Width 	: Asi_099	: slope    : 0.00402228144369	: intercept: 0.992758447318	: correl.  : 0.00695415630709	: p_value  : 0.931116599505	: var(proxy)/var(resid): 1.00004836263	: SNR  : 0.0069543244657
Site: Tree ring_Width 	: Asi_100	: slope    : 0.0989283180988	: intercept: 0.983513426377	: correl.  : 0.194306565022	: p_value  : 0.0160967849438	: var(proxy)/var(resid): 1.03923641362	: SNR  : 0.198081835674
Site: Tree ring_Width 	: Asi_101	: slope    : 0.307245650336	: intercept: 1.02126850267	: correl.  : 0.306042796303	: p_value  : 0.000102170789893	: var(proxy)/var(resid): 1.10334137279	: SNR  : 0.321467529914
Site: Tree ring_Width 	: Asi_102	: slope    : -0.107549214485	: intercept: 0.940687812921	: correl.  : -0.153730068794	: p_value  : 0.0603495200985	: var(proxy)/var(resid): 1.02420496848	: SNR  : 0.155579460325
Site: Tree ring_Width 	: Asi_103	: slope    : -0.042598883954	: intercept: 0.983351018878	: correl.  : -0.083845556004	: p_value  : 0.302811588241	: var(proxy)/var(resid): 1.00707984915	: SNR  : 0.0841418394625
Site: Tree ring_Width 	: Asi_104	: slope    : -0.0904985797371	: intercept: 0.981135265623	: correl.  : -0.201713240104	: p_value  : 0.0164578729432	: var(proxy)/var(resid): 1.0424139811	: SNR  : 0.205946549143
Site: Tree ring_Width 	: Asi_106	: slope    : -0.0355227340288	: intercept: 0.942971582606	: correl.  : -0.062596287025	: p_value  : 0.440572181568	: var(proxy)/var(resid): 1.00393370858	: SNR  : 0.0627192839609
Site: Tree ring_Width 	: Asi_107	: slope    : -0.124363224393	: intercept: 0.971860144964	: correl.  : -0.194132362967	: p_value  : 0.0155018349289	: var(proxy)/var(resid): 1.03916333772	: SNR  : 0.197897290837
Site: Tree ring_Width 	: Asi_108	: slope    : 0.0810745771849	: intercept: 1.00946069946	: correl.  : 0.21916728324	: p_value  : 0.00744406367998	: var(proxy)/var(resid): 1.05045801329	: SNR  : 0.224628611918
Site: Tree ring_Width 	: Asi_110	: slope    : 0.131656584204	: intercept: 1.03337490862	: correl.  : 0.330342181571	: p_value  : 3.43566952462e-05	: var(proxy)/var(resid): 1.1224931378	: SNR  : 0.349990196727
Site: Tree ring_Width 	: Asi_111	: slope    : -0.0103982707474	: intercept: 1.01475754511	: correl.  : -0.0269777646706	: p_value  : 0.743135155914	: var(proxy)/var(resid): 1.00072832986	: SNR  : 0.0269875872383
Site: Tree ring_Width 	: Asi_112	: slope    : 0.0825381015072	: intercept: 1.02491668994	: correl.  : 0.258974342098	: p_value  : 0.00137420067518	: var(proxy)/var(resid): 1.07188915056	: SNR  : 0.268121521995
Site: Tree ring_Width 	: Asi_113	: slope    : 0.113648296992	: intercept: 1.01441063795	: correl.  : 0.308106052292	: p_value  : 0.000132018972193	: var(proxy)/var(resid): 1.10488610845	: SNR  : 0.323861248767
Site: Tree ring_Width 	: Asi_114	: slope    : -0.00700825173339	: intercept: 0.990565753083	: correl.  : -0.0171783631679	: p_value  : 0.833623754435	: var(proxy)/var(resid): 1.00029518327	: SNR  : 0.0171808983635
Site: Tree ring_Width 	: Asi_115	: slope    : 0.0334879069473	: intercept: 1.00645868579	: correl.  : 0.149864059967	: p_value  : 0.069064504762	: var(proxy)/var(resid): 1.02297524288	: SNR  : 0.151575865106
Site: Tree ring_Width 	: Asi_116	: slope    : 0.0277944182623	: intercept: 0.995935589631	: correl.  : 0.0961907942022	: p_value  : 0.254804474464	: var(proxy)/var(resid): 1.00933908031	: SNR  : 0.0966389171455
Site: Tree ring_Width 	: Asi_117	: slope    : 0.0675926257595	: intercept: 1.01135829285	: correl.  : 0.115595233746	: p_value  : 0.150719661745	: var(proxy)/var(resid): 1.01354322615	: SNR  : 0.116375367443
Site: Tree ring_Width 	: Asi_118	: slope    : -0.0106166746387	: intercept: 0.964995293475	: correl.  : -0.0270231173773	: p_value  : 0.740208774686	: var(proxy)/var(resid): 1.00073078253	: SNR  : 0.027032989585
Site: Tree ring_Width 	: Asi_119	: slope    : 0.06489938269	: intercept: 1.01647051894	: correl.  : 0.102070958757	: p_value  : 0.204824003524	: var(proxy)/var(resid): 1.01052816814	: SNR  : 0.102606862038
Site: Tree ring_Width 	: Asi_120	: slope    : -0.0547601602974	: intercept: 0.964103531703	: correl.  : -0.119687183242	: p_value  : 0.141912416708	: var(proxy)/var(resid): 1.01453321039	: SNR  : 0.120553765551
Site: Tree ring_Width 	: Asi_121	: slope    : 0.0261192244006	: intercept: 1.04683281942	: correl.  : 0.0685116192413	: p_value  : 0.411259359341	: var(proxy)/var(resid): 1.00471597803	: SNR  : 0.0686729788684
Site: Tree ring_Width 	: Asi_122	: slope    : -0.0192057178241	: intercept: 0.969701020549	: correl.  : -0.0637259302097	: p_value  : 0.44477077562	: var(proxy)/var(resid): 1.0040775531	: SNR  : 0.0638557209693
Site: Tree ring_Width 	: Asi_123	: slope    : 0.0513958494464	: intercept: 0.9877275864	: correl.  : 0.118783660308	: p_value  : 0.153294063701	: var(proxy)/var(resid): 1.01431148671	: SNR  : 0.119630626126
Site: Tree ring_Width 	: Asi_124	: slope    : 0.0454696135544	: intercept: 1.04430027841	: correl.  : 0.115145232462	: p_value  : 0.166372591881	: var(proxy)/var(resid): 1.01343657234	: SNR  : 0.115916229836
Site: Tree ring_Width 	: Asi_125	: slope    : 0.0953836210954	: intercept: 1.11499461975	: correl.  : 0.193592529786	: p_value  : 0.0192180102023	: var(proxy)/var(resid): 1.03893736478	: SNR  : 0.19732552997
Site: Tree ring_Width 	: Asi_126	: slope    : 0.048216639947	: intercept: 1.06433671151	: correl.  : 0.132787438215	: p_value  : 0.11009436959	: var(proxy)/var(resid): 1.01794898937	: SNR  : 0.133973838379
Site: Tree ring_Width 	: Asi_127	: slope    : -0.0260092546286	: intercept: 1.07981318203	: correl.  : -0.073257358965	: p_value  : 0.379539573947	: var(proxy)/var(resid): 1.00539559687	: SNR  : 0.0734547266825
Site: Tree ring_Width 	: Asi_128	: slope    : -0.0364377350793	: intercept: 0.969888934428	: correl.  : -0.101800178953	: p_value  : 0.221457257911	: var(proxy)/var(resid): 1.01047179858	: SNR  : 0.102331806289
Site: Tree ring_Width 	: Asi_129	: slope    : 0.0124868240123	: intercept: 1.03942085198	: correl.  : 0.0281985757676	: p_value  : 0.735466301969	: var(proxy)/var(resid): 1.00079579246	: SNR  : 0.0282097936432
Site: Tree ring_Width 	: Asi_130	: slope    : -0.0263323175441	: intercept: 1.13638310512	: correl.  : -0.0828463795104	: p_value  : 0.320153570714	: var(proxy)/var(resid): 1.0069109561	: SNR  : 0.0831321604517
Site: Tree ring_Width 	: Asi_131	: slope    : 0.0230809179896	: intercept: 1.18291800134	: correl.  : 0.0717378580014	: p_value  : 0.389529771255	: var(proxy)/var(resid): 1.00517294189	: SNR  : 0.0719231665482
Site: Tree ring_Width 	: Asi_132	: slope    : 0.00779722742384	: intercept: 1.1674679072	: correl.  : 0.0247370909359	: p_value  : 0.766943287169	: var(proxy)/var(resid): 1.00061229835	: SNR  : 0.024744663017
Site: Tree ring_Width 	: Asi_133	: slope    : 0.15709075026	: intercept: 1.06255605361	: correl.  : 0.244109505453	: p_value  : 0.00243966418217	: var(proxy)/var(resid): 1.0633653575	: SNR  : 0.251724765361
Site: Tree ring_Width 	: Asi_134	: slope    : 0.0475154065094	: intercept: 0.995196008799	: correl.  : 0.114273997985	: p_value  : 0.160965759952	: var(proxy)/var(resid): 1.01323132854	: SNR  : 0.115027512083
Site: Tree ring_Width 	: Asi_135	: slope    : -0.0171015213937	: intercept: 1.00937287157	: correl.  : -0.0507561976019	: p_value  : 0.529184113233	: var(proxy)/var(resid): 1.0025828455	: SNR  : 0.0508217030399
Site: Tree ring_Width 	: Asi_136	: slope    : 0.0382769454838	: intercept: 1.02183481444	: correl.  : 0.124290257523	: p_value  : 0.122128634608	: var(proxy)/var(resid): 1.01569045534	: SNR  : 0.125261547723
Site: Tree ring_Width 	: Asi_137	: slope    : 0.0390312591981	: intercept: 1.01054635995	: correl.  : 0.143616246635	: p_value  : 0.0736754067737	: var(proxy)/var(resid): 1.02106000203	: SNR  : 0.145120646461
Site: Tree ring_Width 	: Asi_138	: slope    : 0.0523415754332	: intercept: 1.02905737064	: correl.  : 0.172538847285	: p_value  : 0.0312513210655	: var(proxy)/var(resid): 1.03068307845	: SNR  : 0.175165859819
Site: Tree ring_Width 	: Asi_139	: slope    : 0.0459840578722	: intercept: 1.06316395769	: correl.  : 0.149657593551	: p_value  : 0.0630808051142	: var(proxy)/var(resid): 1.02291053154	: SNR  : 0.151362252688
Site: Tree ring_Width 	: Asi_140	: slope    : 0.168523137136	: intercept: 1.08374245611	: correl.  : 0.382376927449	: p_value  : 1.16570520958e-06	: var(proxy)/var(resid): 1.17125110013	: SNR  : 0.413824963156
Site: Tree ring_Width 	: Asi_141	: slope    : 0.0288688056658	: intercept: 1.16996984613	: correl.  : 0.0915934121349	: p_value  : 0.255457654887	: var(proxy)/var(resid): 1.00846032984	: SNR  : 0.0919800513225
Site: Tree ring_Width 	: Asi_142	: slope    : 0.195433456073	: intercept: 1.28320090101	: correl.  : 0.311040495728	: p_value  : 7.74558864857e-05	: var(proxy)/var(resid): 1.10710853241	: SNR  : 0.327274399255
Site: Tree ring_Width 	: Asi_143	: slope    : 0.108067883014	: intercept: 1.00027138806	: correl.  : 0.418516194359	: p_value  : 5.98820668275e-08	: var(proxy)/var(resid): 1.21235016987	: SNR  : 0.460814680619
Site: Tree ring_Width 	: Asi_144	: slope    : -0.0133071207553	: intercept: 1.0305786977	: correl.  : -0.0417547064794	: p_value  : 0.604773940027	: var(proxy)/var(resid): 1.00174650046	: SNR  : 0.04179115288
Site: Tree ring_Width 	: Asi_145	: slope    : 0.0848994810783	: intercept: 1.17395534226	: correl.  : 0.299868275602	: p_value  : 0.000166026524832	: var(proxy)/var(resid): 1.0988056872	: SNR  : 0.314333719482
Site: Tree ring_Width 	: Asi_146	: slope    : 0.0552540894211	: intercept: 1.07316064973	: correl.  : 0.126983231209	: p_value  : 0.124060367632	: var(proxy)/var(resid): 1.01638900954	: SNR  : 0.12801956703
Site: Tree ring_Width 	: Asi_147	: slope    : 0.0884354825073	: intercept: 1.11238131396	: correl.  : 0.217357664882	: p_value  : 0.00775034792765	: var(proxy)/var(resid): 1.04958706328	: SNR  : 0.222681528821
Site: Tree ring_Width 	: Asi_148	: slope    : 0.0375035227008	: intercept: 1.1216327164	: correl.  : 0.0738850733135	: p_value  : 0.367267567272	: var(proxy)/var(resid): 1.00548896836	: SNR  : 0.074087572231
Site: Tree ring_Width 	: Asi_149	: slope    : 0.00621978008152	: intercept: 1.08454007733	: correl.  : 0.0221596686806	: p_value  : 0.784325877125	: var(proxy)/var(resid): 1.00049129217	: SNR  : 0.022165111448
Site: Tree ring_Width 	: Asi_150	: slope    : 0.0679721225824	: intercept: 1.05692147352	: correl.  : 0.224780412683	: p_value  : 0.00492471420295	: var(proxy)/var(resid): 1.0532149868	: SNR  : 0.230683737609
Site: Tree ring_Width 	: Asi_151	: slope    : 0.044610596992	: intercept: 0.986151093949	: correl.  : 0.105940820594	: p_value  : 0.192458665748	: var(proxy)/var(resid): 1.01135085329	: SNR  : 0.106540383364
Site: Tree ring_Width 	: Asi_152	: slope    : -0.0757325140589	: intercept: 0.967758533517	: correl.  : -0.148351943982	: p_value  : 0.0749451273057	: var(proxy)/var(resid): 1.02250356446	: SNR  : 0.150011881079
Site: Tree ring_Width 	: Asi_153	: slope    : -0.0212833369441	: intercept: 0.983035221414	: correl.  : -0.0633890069896	: p_value  : 0.437842581877	: var(proxy)/var(resid): 1.004034377	: SNR  : 0.0635167458586
Site: Tree ring_Width 	: Asi_154	: slope    : 0.0107541445507	: intercept: 1.07649025672	: correl.  : 0.0280545500716	: p_value  : 0.734133492331	: var(proxy)/var(resid): 1.00078767773	: SNR  : 0.0280655968688
Site: Tree ring_Width 	: Asi_155	: slope    : 0.17578006865	: intercept: 1.13219326873	: correl.  : 0.354587457365	: p_value  : 8.50771469831e-06	: var(proxy)/var(resid): 1.14381437159	: SNR  : 0.379228653438
Site: Tree ring_Width 	: Asi_156	: slope    : -0.0511249891957	: intercept: 0.990589811404	: correl.  : -0.141943480794	: p_value  : 0.0842029666572	: var(proxy)/var(resid): 1.02056223873	: SNR  : 0.143395393
Site: Tree ring_Width 	: Asi_157	: slope    : 0.138544012023	: intercept: 1.11460730883	: correl.  : 0.289389831862	: p_value  : 0.000328395373472	: var(proxy)/var(resid): 1.09140098508	: SNR  : 0.302325958325
Site: Tree ring_Width 	: Asi_158	: slope    : -0.0367875434527	: intercept: 0.967230489476	: correl.  : -0.0585572136789	: p_value  : 0.472147045979	: var(proxy)/var(resid): 1.00344074541	: SNR  : 0.0586578674043
Site: Tree ring_Width 	: Asi_159	: slope    : 0.0859731362283	: intercept: 1.04743875125	: correl.  : 0.173614523905	: p_value  : 0.0361085438464	: var(proxy)/var(resid): 1.03107877958	: SNR  : 0.176291745624
Site: Tree ring_Width 	: Asi_160	: slope    : 0.0739495869822	: intercept: 1.11742632206	: correl.  : 0.134925073306	: p_value  : 0.0963410408932	: var(proxy)/var(resid): 1.01854233444	: SNR  : 0.136170240657
Site: Tree ring_Width 	: Asi_161	: slope    : -0.0403478361327	: intercept: 1.11385861345	: correl.  : -0.108425525051	: p_value  : 0.188093547768	: var(proxy)/var(resid): 1.01189594433	: SNR  : 0.109068530421
Site: Tree ring_Width 	: Asi_162	: slope    : 0.0577022643679	: intercept: 0.961275138901	: correl.  : 0.117098926913	: p_value  : 0.157804798372	: var(proxy)/var(resid): 1.01390279603	: SNR  : 0.117910118436
Site: Tree ring_Width 	: Asi_163	: slope    : -0.0128523601498	: intercept: 0.968733995978	: correl.  : -0.0264894626979	: p_value  : 0.745979714433	: var(proxy)/var(resid): 1.00070218435	: SNR  : 0.026498761309
Site: Tree ring_Width 	: Asi_164	: slope    : 0.128022425041	: intercept: 1.04560661067	: correl.  : 0.405084061164	: p_value  : 2.05911035337e-07	: var(proxy)/var(resid): 1.19630546888	: SNR  : 0.443063730042
Site: Tree ring_Width 	: Asi_165	: slope    : -0.0395420169116	: intercept: 0.954576954185	: correl.  : -0.096464523354	: p_value  : 0.224955782941	: var(proxy)/var(resid): 1.00939280814	: SNR  : 0.0969165008803
Site: Tree ring_Width 	: Asi_166	: slope    : 0.0532834430776	: intercept: 1.09644662714	: correl.  : 0.0838287303461	: p_value  : 0.302908967513	: var(proxy)/var(resid): 1.00707698784	: SNR  : 0.0841248348402
Site: Tree ring_Width 	: Asi_167	: slope    : -0.00415477541838	: intercept: 1.01467689444	: correl.  : -0.0125762791889	: p_value  : 0.879418996983	: var(proxy)/var(resid): 1.00015818782	: SNR  : 0.0125772738567
Site: Tree ring_Width 	: Asi_168	: slope    : 0.0859239852249	: intercept: 0.988385815612	: correl.  : 0.131327608388	: p_value  : 0.110381778304	: var(proxy)/var(resid): 1.01754961795	: SNR  : 0.132474971015
Site: Tree ring_Width 	: Asi_169	: slope    : 0.0571717555702	: intercept: 0.985905682262	: correl.  : 0.0984720819588	: p_value  : 0.232169830364	: var(proxy)/var(resid): 1.00979169859	: SNR  : 0.098953012019
Site: Tree ring_Width 	: Asi_170	: slope    : 0.0505873246553	: intercept: 0.980015245602	: correl.  : 0.0649266552602	: p_value  : 0.433041694851	: var(proxy)/var(resid): 1.00423331598	: SNR  : 0.0650639376474
Site: Tree ring_Width 	: Asi_171	: slope    : 0.0310668207249	: intercept: 0.985778178944	: correl.  : 0.0561513710641	: p_value  : 0.4963909308	: var(proxy)/var(resid): 1.00316294918	: SNR  : 0.0562401029223
Site: Tree ring_Width 	: Asi_172	: slope    : 0.00291312669807	: intercept: 0.98330304509	: correl.  : 0.00624720071597	: p_value  : 0.93993082587	: var(proxy)/var(resid): 1.00003902904	: SNR  : 0.00624732262591
Site: Tree ring_Width 	: Asi_173	: slope    : -0.0160851885857	: intercept: 0.979684515034	: correl.  : -0.0379749197328	: p_value  : 0.646785024439	: var(proxy)/var(resid): 1.00144417717	: SNR  : 0.0380023310957
Site: Tree ring_Width 	: Asi_174	: slope    : 0.0108886486249	: intercept: 0.984369827376	: correl.  : 0.0240076147912	: p_value  : 0.774396263303	: var(proxy)/var(resid): 1.00057669796	: SNR  : 0.0240145363646
Site: Tree ring_Width 	: Asi_175	: slope    : 0.0195936043063	: intercept: 1.01226476736	: correl.  : 0.0352142014794	: p_value  : 0.671977132137	: var(proxy)/var(resid): 1.00124157959	: SNR  : 0.0352360553152
Site: Tree ring_Width 	: Asi_176	: slope    : 0.0648636830777	: intercept: 0.950870203447	: correl.  : 0.0957924113886	: p_value  : 0.248433478242	: var(proxy)/var(resid): 1.00926116828	: SNR  : 0.0962349639327
Site: Tree ring_Width 	: Asi_177	: slope    : 0.0459730309494	: intercept: 1.0088392216	: correl.  : 0.086880443729	: p_value  : 0.295396271081	: var(proxy)/var(resid): 1.00760562033	: SNR  : 0.0872102077364
Site: Tree ring_Width 	: Asi_178	: slope    : -0.0517340646414	: intercept: 0.9508195448	: correl.  : -0.114456447285	: p_value  : 0.167462023824	: var(proxy)/var(resid): 1.0132741737	: SNR  : 0.115213600304
Site: Tree ring_Width 	: Asi_179	: slope    : -0.0213718399849	: intercept: 0.996501848741	: correl.  : -0.0536590082333	: p_value  : 0.514299018251	: var(proxy)/var(resid): 1.00288760341	: SNR  : 0.0537364253537
Site: Tree ring_Width 	: Asi_180	: slope    : -0.148790838759	: intercept: 0.957016231958	: correl.  : -0.251922915188	: p_value  : 0.00187138688484	: var(proxy)/var(resid): 1.06776593049	: SNR  : 0.260318901527
Site: Tree ring_Width 	: Asi_181	: slope    : 0.100291597346	: intercept: 0.978220610626	: correl.  : 0.153285100372	: p_value  : 0.0611057349595	: var(proxy)/var(resid): 1.02406168305	: SNR  : 0.15511828728
Site: Tree ring_Width 	: Asi_182	: slope    : -0.015344628295	: intercept: 1.00966694943	: correl.  : -0.0441426383727	: p_value  : 0.59170036812	: var(proxy)/var(resid): 1.00195237687	: SNR  : 0.0441857088935
Site: Tree ring_Width 	: Asi_183	: slope    : -0.0116918018126	: intercept: 1.13489095106	: correl.  : -0.0277650223005	: p_value  : 0.741142949696	: var(proxy)/var(resid): 1.0007714912	: SNR  : 0.0277757304708
Site: Tree ring_Width 	: Asi_184	: slope    : 0.0886805456846	: intercept: 1.03380804561	: correl.  : 0.329192985226	: p_value  : 2.71534055652e-05	: var(proxy)/var(resid): 1.12153895793	: SNR  : 0.348624379427
Site: Tree ring_Width 	: Asi_185	: slope    : -0.0228863894263	: intercept: 1.02381528076	: correl.  : -0.0921411808217	: p_value  : 0.252614175694	: var(proxy)/var(resid): 1.00856269446	: SNR  : 0.0925348283362
Site: Tree ring_Width 	: Asi_186	: slope    : -0.0786113171226	: intercept: 0.996797617861	: correl.  : -0.17144744204	: p_value  : 0.0399101386748	: var(proxy)/var(resid): 1.03028441222	: SNR  : 0.174024171369
